Gender,X,Y,Z,Output
f,11,34,32,6
f,11,35,33,6
f,12,35,33,6
f,12,34,32,6
f,11,35,31,6
f,12,33,32,6
f,12,34,33,6
f,12,34,32,6
f,11,35,32,6
f,11,33,32,6
f,11,32,32,6
f,12,34,32,6
f,12,34,32,6
f,13,34,31,6
f,11,34,31,6
f,13,33,31,6
f,12,33,31,6
f,11,34,31,6
f,12,33,31,6
f,13,33,33,6
f,11,32,31,6
f,11,34,32,6
f,13,35,32,6
f,12,35,33,6
f,11,38,31,6
f,13,41,33,6
f,12,42,33,6
f,12,45,33,6
f,12,48,34,6
f,13,48,34,6
f,15,46,34,6
f,17,49,33,6
f,21,50,33,6
f,24,48,31,6
f,27,47,31,6
f,28,50,29,6
f,26,50,29,6
f,27,47,29,6
f,27,46,30,6
m,34,38,53,6
m,34,38,53,6
m,34,33,53,6
m,33,37,52,6
m,34,38,52,6
m,35,37,53,6
m,35,38,53,6
m,34,37,52,6
m,35,38,52,6
m,35,37,52,6
m,34,38,54,6
m,35,38,53,6
m,34,39,52,6
m,34,36,52,6
m,36,37,53,6
m,34,38,53,6
m,35,37,52,6
m,34,38,52,6
m,35,38,53,6
m,35,38,53,6
m,34,38,53,6
m,35,37,52,6
m,34,38,53,6
m,34,37,52,6
m,36,37,53,6
m,34,37,53,6
m,34,38,52,6
m,35,37,53,6
m,35,37,53,6
m,35,37,53,6
m,34,37,52,6
m,35,38,52,6
m,35,38,53,6
m,35,37,53,6
m,34,37,52,6
m,33,37,53,6
m,34,38,53,6
m,34,37,52,6
m,34,38,52,6
m,34,36,53,6
m,34,38,53,6
m,35,38,53,6
m,35,37,51,6
m,33,37,52,6
m,35,38,52,6
m,35,37,52,6
m,36,37,53,6
m,34,37,53,6
m,35,37,52,6
m,36,39,52,6
m,33,38,52,6
m,36,38,52,6
m,35,37,53,6
m,34,38,53,6
m,35,38,52,6
m,34,39,53,6
m,35,37,53,6
m,34,38,52,6
m,35,38,53,6
m,36,37,52,6
m,34,38,52,6
m,34,37,52,6
m,35,37,52,6
m,35,37,51,6
m,35,36,53,6
m,35,37,53,6
m,35,39,52,6
m,34,38,52,6
m,35,38,53,6
m,34,38,53,6
m,34,37,53,6
m,34,37,52,6
m,34,38,53,6
m,36,38,52,6
m,34,38,53,6
m,34,38,52,6
m,34,37,52,6
m,35,37,52,6
m,35,38,53,6
m,35,38,52,6
m,34,37,52,6
m,35,37,52,6
m,34,39,52,6
m,35,37,52,6
m,33,38,52,6
m,34,38,53,6
m,35,37,52,6
m,36,38,52,6
m,35,38,51,6
m,34,37,53,6
m,34,37,53,6
m,35,38,53,6
m,34,37,52,6
m,34,37,52,6
m,35,36,53,6
m,34,38,52,6
m,35,37,53,6
m,34,37,52,6
m,35,38,52,6
m,33,37,53,6
m,34,38,52,6
m,34,36,52,6
m,34,37,52,6
m,34,38,52,6
m,35,37,53,6
m,34,37,52,6
m,36,38,52,6
m,34,37,53,6
m,35,37,52,6
m,34,36,53,6
m,33,37,53,6
m,35,37,52,6
m,35,38,53,6
m,33,37,53,6
m,34,37,52,6
m,34,38,52,6
m,34,37,53,6
m,35,37,52,6
m,33,38,52,6
m,34,37,53,6
m,35,38,53,6
m,35,37,52,6
m,35,38,52,6
m,35,38,53,6
m,35,38,53,6
m,35,37,53,6
m,35,38,53,6
m,34,38,53,6
m,35,37,52,6
m,34,37,52,6
m,34,37,53,6
m,35,37,52,6
m,34,37,52,6
m,34,37,53,6
m,34,38,54,6
m,35,38,52,6
m,35,37,52,6
m,35,37,51,6
m,35,38,53,6
m,35,36,53,6
m,35,38,53,6
m,35,38,53,6
m,34,38,53,6
m,35,37,52,6
m,36,38,52,6
m,34,38,52,6
m,35,38,52,6
m,35,38,53,6
m,33,38,52,6
m,35,38,52,6
m,35,38,52,6
m,35,38,53,6
m,35,37,52,6
m,34,37,53,6
m,35,38,52,6
m,35,38,52,6
m,35,35,52,6
m,35,37,52,6
m,36,37,51,6
m,37,37,51,6
m,34,39,52,6
m,33,40,53,6
m,34,40,54,6
m,34,38,52,6
m,34,39,52,6
m,35,38,53,6
m,34,39,52,6
m,34,38,52,6
m,35,40,52,6
m,34,39,52,6
m,35,40,51,6
m,33,40,53,6
m,32,40,50,6
m,29,38,52,6
m,30,45,45,6
m,29,49,44,6
m,40,62,47,6
m,42,51,48,6
m,37,50,42,6
m,31,53,44,6
m,32,51,45,6
m,35,46,44,6
m,31,45,39,6
m,34,46,41,6
m,47,49,43,6
m,50,54,37,6
m,47,49,41,6
m,43,44,43,6
m,38,46,51,6
m,45,43,44,6
m,40,44,38,6
m,39,45,45,6
m,39,41,51,6
m,38,47,51,6
m,36,47,50,6
m,36,43,48,6
m,35,44,48,6
m,26,50,52,6
m,24,43,49,6
m,27,42,52,6
m,36,42,62,6
m,30,46,53,6
m,28,39,45,6
m,30,37,48,6
m,25,50,43,6
m,26,54,45,6
m,24,51,39,6
m,24,40,25,6
m,0,33,60,6
m,29,44,58,6
m,22,37,28,6
m,17,38,44,6
m,15,35,35,6
m,7,41,33,6
m,10,39,38,6
m,2,38,35,6
m,2,37,34,6
m,1,34,36,6
m,2,34,32,6
m,6,28,28,6
m,8,24,28,6
m,9,29,28,6
m,9,28,24,6
m,13,28,24,6
m,13,30,25,6
m,16,28,24,6
m,16,29,25,6
m,12,31,27,6
m,16,28,27,6
m,17,33,30,6
m,16,33,29,6
m,16,30,29,6
m,18,35,29,6
m,17,33,30,6
m,18,32,29,6
m,16,32,31,6
m,16,33,31,6
m,15,34,29,6
m,12,32,30,6
m,9,34,32,6
m,10,33,31,6
m,11,34,32,6
m,10,35,34,6
m,12,34,34,6
m,12,35,35,6
m,13,35,34,6
m,15,33,34,6
m,14,34,34,6
m,13,36,33,6
m,11,35,33,6
m,12,35,33,6
m,12,35,34,6
m,12,36,34,6
m,12,38,35,6
m,12,37,35,6
m,13,37,35,6
m,12,36,36,6
m,11,35,35,6
m,12,35,34,6
m,9,33,34,6
m,7,34,33,6
m,10,35,35,6
m,12,35,35,6
m,14,36,36,6
m,15,35,35,6
m,15,34,37,6
m,13,34,38,6
m,13,35,36,6
m,11,33,36,6
m,13,34,36,6
m,12,34,38,6
m,14,35,38,6
m,15,34,38,6
m,15,33,39,6
m,13,34,37,6
m,12,33,39,6
m,13,34,37,6
m,12,32,37,6
m,11,33,36,6
m,10,33,36,6
m,11,35,36,6
m,12,35,36,6
m,12,35,35,6
m,13,34,36,6
m,11,35,35,6
m,11,35,36,6
m,12,36,36,6
m,13,34,36,6
m,13,35,37,6
m,14,37,37,6
m,13,35,37,6
m,14,35,36,6
m,11,37,37,6
m,12,36,38,6
m,11,35,37,6
m,11,35,37,6
m,11,35,37,6
m,12,35,37,6
m,13,35,37,6
m,13,36,37,6
m,12,37,36,6
m,11,36,36,6
m,12,36,35,6
m,13,35,36,6
m,11,34,35,6
m,13,35,36,6
m,13,34,35,6
m,13,33,35,6
m,13,34,36,6
m,13,35,36,6
m,13,36,36,6
m,12,34,36,6
m,12,36,37,6
m,13,36,36,6
m,12,36,37,6
m,13,35,37,6
m,12,35,35,6
m,12,37,36,6
m,12,35,36,6
m,12,35,36,6
m,12,35,37,6
m,11,36,36,6
m,12,35,37,6
m,13,37,36,6
m,12,35,36,6
m,12,35,36,6
m,12,36,36,6
m,14,35,36,6
m,12,37,35,6
m,12,34,36,6
m,11,36,35,6
m,12,36,35,6
m,12,34,36,6
m,13,36,35,6
m,12,35,36,6
m,12,35,35,6
m,12,35,36,6
m,12,35,36,6
m,12,35,36,6
m,11,35,36,6
m,12,35,36,6
m,12,35,36,6
m,13,35,36,6
m,14,36,36,6
m,12,34,36,6
m,12,36,36,6
m,13,35,36,6
m,12,35,36,6
m,12,36,36,6
m,12,35,36,6
m,12,35,36,6
m,13,36,37,6
m,13,37,36,6
m,13,36,36,6
m,11,37,36,6
m,11,36,36,6
m,12,36,37,6
m,12,34,36,6
m,12,36,35,6
m,12,35,36,6
m,12,36,36,6
m,12,36,36,6
m,12,35,35,6
m,12,35,36,6
m,12,35,37,6
m,12,35,35,6
m,13,35,36,6
m,12,35,35,6
m,12,34,36,6
m,12,35,36,6
m,11,35,37,6
m,12,34,36,6
m,13,35,37,6
m,12,36,36,6
m,12,36,36,6
m,12,35,37,6
m,12,35,36,6
m,13,35,37,6
m,13,35,37,6
m,13,35,37,6
m,12,35,37,6
m,11,35,36,6
m,12,35,37,6
m,11,34,36,6
m,13,34,37,6
m,13,35,36,6
m,13,34,37,6
m,14,33,36,6
m,11,36,36,6
m,12,36,36,6
m,12,35,37,6
m,12,35,36,6
m,12,36,35,6
m,12,35,35,6
m,11,36,37,6
m,12,35,36,6
m,13,35,36,6
m,13,35,36,6
m,13,35,37,6
m,12,35,37,6
m,12,35,37,6
m,13,36,35,6
m,12,36,36,6
m,13,36,36,6
m,12,36,35,6
m,12,36,36,6
m,13,36,37,6
m,14,35,36,6
m,12,35,37,6
m,12,36,36,6
m,12,35,35,6
m,13,37,37,6
m,13,36,36,6
m,13,35,36,6
m,12,35,36,6
m,12,36,36,6
m,13,36,36,6
m,12,37,37,6
m,12,35,36,6
m,12,36,36,6
m,12,36,36,6
m,12,35,37,6
m,13,35,36,6
m,13,35,37,6
m,12,35,36,6
m,13,36,37,6
m,13,37,36,6
m,13,35,37,6
m,12,36,36,6
m,12,36,36,6
m,12,36,36,6
m,12,36,36,6
m,12,35,35,6
m,13,36,37,6
m,13,36,36,6
m,13,36,36,6
m,12,35,37,6
m,13,35,36,6
m,13,35,35,6
m,12,36,36,6
m,12,35,36,6
m,11,34,36,6
m,13,35,35,6
m,12,36,35,6
m,12,37,37,6
m,12,35,36,6
m,12,34,36,6
m,12,35,35,6
f,31,32,52,6
f,31,32,52,6
f,32,33,52,6
f,32,33,52,6
f,41,33,32,6
f,30,33,52,6
f,33,32,53,6
f,31,33,53,6
f,32,33,53,6
f,32,34,52,6
f,31,34,53,6
f,31,32,53,6
f,32,33,52,6
f,31,33,52,6
f,31,33,53,6
f,32,32,53,6
f,31,35,53,6
f,30,32,53,6
f,30,32,53,6
f,31,32,53,6
f,32,33,52,6
f,32,33,53,6
f,31,34,53,6
f,31,32,53,6
f,32,33,53,6
f,31,32,53,6
f,31,33,54,6
f,32,34,53,6
f,31,33,53,6
f,30,32,53,6
f,31,32,53,6
f,33,34,53,6
f,32,33,53,6
f,31,32,53,6
f,31,32,53,6
f,30,33,53,6
f,32,33,53,6
f,31,33,53,6
f,31,33,53,6
f,32,33,53,6
f,31,34,53,6
f,31,32,53,6
f,32,33,54,6
f,31,33,53,6
f,32,33,53,6
f,30,33,51,6
f,30,30,52,6
f,31,28,52,6
f,32,31,53,6
f,32,31,53,6
f,33,33,53,6
f,32,35,53,6
f,32,34,52,6
f,32,32,53,6
f,31,32,53,6
f,31,33,53,6
f,32,34,53,6
f,32,33,53,6
f,30,33,53,6
f,32,31,53,6
f,30,32,53,6
f,32,33,53,6
f,32,34,52,6
f,32,32,53,6
f,32,33,52,6
f,31,33,52,6
f,30,32,54,6
f,32,32,53,6
f,30,33,52,6
f,32,32,52,6
f,31,32,53,6
f,32,34,53,6
f,32,33,52,6
f,33,33,53,6
f,31,33,53,6
f,31,33,53,6
f,32,33,52,6
f,32,33,53,6
f,31,31,53,6
f,32,34,53,6
f,33,33,52,6
f,31,33,52,6
f,32,32,52,6
f,31,32,53,6
f,32,34,53,6
f,33,33,54,6
f,32,33,53,6
f,32,32,53,6
f,32,33,53,6
f,32,32,53,6
f,32,32,53,6
f,33,32,53,6
f,32,33,54,6
f,32,34,53,6
f,32,32,53,6
f,32,33,53,6
f,31,32,53,6
f,31,32,53,6
f,31,33,53,6
f,32,34,54,6
f,32,33,53,6
f,32,33,53,6
f,31,32,52,6
f,33,34,52,6
f,34,34,53,6
f,32,33,54,6
f,31,33,53,6
f,30,33,53,6
f,31,33,52,6
f,31,32,52,6
f,32,32,53,6
f,32,32,52,6
f,32,32,54,6
f,31,34,53,6
f,31,33,53,6
f,32,33,53,6
f,32,33,53,6
f,31,32,53,6
f,31,32,53,6
f,32,32,53,6
f,30,33,53,6
f,31,32,53,6
f,32,32,53,6
f,32,33,53,6
f,33,31,52,6
f,32,33,53,6
f,33,33,53,6
f,33,33,53,6
f,32,31,52,6
f,32,32,52,6
f,32,32,53,6
f,32,33,53,6
f,32,32,53,6
f,32,32,54,6
f,32,32,53,6
f,32,32,53,6
f,32,32,53,6
f,31,33,54,6
f,34,34,53,6
f,32,33,53,6
f,32,33,53,6
f,32,34,53,6
f,31,31,53,6
f,30,32,53,6
f,29,31,53,6
f,28,30,53,6
f,31,27,54,6
f,32,28,53,6
f,33,30,55,6
f,34,32,54,6
f,35,33,54,6
f,33,30,53,6
f,32,33,53,6
f,31,30,51,6
f,29,29,50,6
f,27,32,52,6
f,28,36,50,6
f,25,33,49,6
f,26,34,49,6
f,24,31,48,6
f,27,29,49,6
f,24,32,47,6
f,23,33,49,6
f,21,31,49,6
f,20,30,47,6
f,17,34,54,6
f,14,36,49,6
f,13,27,47,6
f,17,32,49,6
f,18,31,49,6
f,20,32,49,6
f,21,33,46,6
f,21,34,45,6
f,19,32,45,6
f,14,28,47,6
f,14,31,47,6
f,17,37,49,6
f,19,35,47,6
f,21,33,48,6
f,21,35,48,6
f,18,31,48,6
f,16,34,48,6
f,18,32,48,6
f,19,34,50,6
f,20,35,52,6
f,17,37,52,6
f,15,36,46,6
f,13,34,43,6
f,14,35,43,6
f,15,34,40,6
f,16,35,41,6
f,16,36,42,6
f,16,37,42,6
f,15,35,42,6
f,15,36,42,6
f,16,35,43,6
f,14,36,43,6
f,15,36,42,6
f,14,36,42,6
f,14,36,41,6
f,14,37,40,6
f,14,37,42,6
f,14,37,39,6
f,13,35,39,6
f,13,38,39,6
f,12,38,38,6
f,11,37,41,6
f,14,40,37,6
f,14,41,35,6
f,14,42,35,6
f,11,44,39,6
f,13,44,36,6
f,16,43,35,6
f,15,45,37,6
f,16,45,37,6
f,15,43,38,6
f,16,45,35,6
f,20,43,32,6
f,13,44,40,6
f,13,45,38,6
f,16,46,36,6
f,15,45,42,6
f,17,49,37,6
f,17,45,36,6
f,17,46,40,6
f,18,47,36,6
f,19,46,37,6
f,18,47,41,6
f,17,47,38,6
f,17,46,38,6
f,17,48,41,6
f,16,46,40,6
f,18,43,39,6
f,18,45,38,6
f,17,44,40,6
f,20,45,41,6
f,18,45,39,6
f,18,46,38,6
f,17,46,40,6
f,16,46,42,6
f,15,45,41,6
f,15,45,41,6
f,16,45,41,6
f,19,43,40,6
f,19,45,39,6
f,18,44,39,6
f,16,44,40,6
f,15,42,42,6
f,13,45,43,6
f,11,40,43,6
f,10,40,44,6
f,7,41,45,6
f,7,39,45,6
f,9,42,45,6
f,10,45,41,6
f,11,47,38,6
f,15,45,37,6
f,17,47,38,6
f,21,47,39,6
f,23,46,37,6
f,24,50,37,6
f,28,51,39,6
f,30,53,47,6
f,30,46,46,6
f,31,49,42,6
f,31,44,38,6
f,32,43,44,6
f,32,47,47,6
f,31,48,47,6
f,29,44,42,6
f,30,36,46,6
f,31,28,50,6
f,28,30,45,6
f,22,38,52,6
f,15,34,55,6
f,17,43,59,6
f,15,40,57,6
f,18,34,47,6
f,17,35,46,6
f,17,33,48,6
f,19,35,49,6
f,18,39,48,6
f,18,39,46,6
f,17,38,46,6
f,17,35,44,6
f,15,37,46,6
f,16,38,45,6
f,18,44,47,6
f,18,45,46,6
f,17,42,43,6
f,16,39,44,6
f,17,39,43,6
f,18,41,43,6
f,16,37,43,6
f,15,40,43,6
f,15,40,43,6
f,15,38,42,6
f,14,38,42,6
f,15,36,40,6
f,15,39,44,6
f,15,35,40,6
f,14,33,36,6
f,16,34,36,6
f,15,41,41,6
f,11,36,37,6
f,13,39,40,6
f,13,35,39,6
f,12,36,35,6
f,9,38,38,6
f,10,34,35,6
f,9,34,34,6
f,13,31,36,6
f,14,34,36,6
f,9,34,33,6
f,10,35,35,6
f,10,33,34,6
f,11,32,32,6
f,12,33,33,6
f,10,32,34,6
f,10,29,31,6
f,12,33,35,6
f,11,31,34,6
f,13,33,32,6
f,12,31,33,6
f,10,32,32,6
f,11,34,30,6
f,10,34,32,6
f,10,33,31,6
f,12,36,33,6
f,10,35,34,6
f,14,34,32,6
f,12,36,36,6
f,9,37,35,6
f,11,35,34,6
f,11,38,35,6
f,7,37,35,6
f,11,35,35,6
f,14,35,34,6
f,15,35,37,6
f,16,33,38,6
f,15,34,39,6
f,13,36,42,6
f,13,37,43,6
f,12,40,43,6
f,14,36,40,6
f,18,42,43,6
f,19,30,46,6
f,26,35,46,6
f,25,46,48,6
f,27,35,50,6
f,28,33,47,6
f,27,32,47,6
f,28,35,48,6
f,26,32,46,6
f,21,32,43,6
f,20,42,52,6
f,19,39,53,6
f,16,39,52,6
f,16,38,51,6
f,18,38,50,6
f,16,37,52,6
f,17,36,52,6
f,19,38,51,6
f,22,40,48,6
f,23,39,48,6
f,23,38,46,6
f,23,39,47,6
f,21,41,50,6
f,21,41,49,6
f,20,41,47,6
f,21,41,46,6
f,20,41,45,6
f,21,42,46,6
f,20,41,54,6
f,25,37,48,6
f,22,44,44,6
f,16,43,39,6
f,13,46,36,6
f,16,46,44,6
f,18,45,42,6
f,16,45,41,6
f,15,46,42,6
f,16,45,40,6
f,14,45,38,6
f,15,44,40,6
f,15,42,39,6
f,13,42,36,6
f,12,42,36,6
f,12,39,34,6
f,14,40,32,6
f,16,39,31,6
f,15,37,29,6
f,14,40,29,6
f,10,41,32,6
f,11,37,31,6
f,10,38,31,6
f,10,40,30,6
f,11,38,30,6
f,12,36,26,6
f,12,34,26,6
f,13,33,28,6
f,11,33,28,6
f,11,31,26,6
f,11,29,27,6
f,10,30,27,6
f,9,31,28,6
f,12,30,30,6
f,13,33,29,6
f,13,34,30,6
f,13,33,31,6
f,13,32,30,6
f,13,33,29,6
f,13,34,30,6
f,15,35,30,6
f,13,34,30,6
f,14,36,31,6
f,14,37,31,6
f,12,35,28,6
f,11,35,29,6
f,12,36,29,6
f,11,38,30,6
f,12,37,30,6
f,13,36,31,6
f,15,36,31,6
f,15,36,31,6
f,15,37,33,6
f,13,39,34,6
f,11,38,33,6
f,12,36,34,6
f,13,37,34,6
f,12,37,33,6
f,12,38,33,6
f,12,38,33,6
f,11,39,34,6
f,12,37,33,6
f,13,38,33,6
f,12,37,33,6
f,12,38,33,6
f,13,38,33,6
f,11,37,33,6
f,12,35,35,6
f,12,36,35,6
f,12,37,35,6
f,12,38,35,6
f,12,37,34,6
f,13,38,34,6
f,11,39,35,6
f,12,39,34,6
f,13,38,34,6
f,12,39,34,6
f,12,38,35,6
f,12,37,36,6
f,12,38,35,6
f,12,37,35,6
f,12,37,34,6
f,12,35,34,6
f,12,36,33,6
f,11,36,34,6
f,12,35,34,6
f,12,36,34,6
f,12,35,34,6
f,12,36,35,6
f,11,36,35,6
f,10,35,34,6
f,12,34,35,6
f,12,34,35,6
f,12,33,34,6
f,11,34,35,6
f,11,33,34,6
f,12,34,34,6
f,11,33,35,6
f,11,33,34,6
f,12,32,33,6
f,12,31,34,6
f,11,30,34,6
f,11,32,33,6
f,12,31,33,6
f,13,32,34,6
f,12,32,33,6
f,10,30,33,6
f,10,30,32,6
f,9,29,32,6
f,11,27,32,6
f,12,27,32,6
f,12,30,32,6
f,12,29,33,6
f,13,30,34,6
f,11,29,34,6
f,11,28,32,6
f,12,28,32,6
f,11,29,32,6
f,12,28,33,6
f,11,28,32,6
f,11,29,33,6
f,11,28,32,6
f,11,30,33,6
f,11,28,34,6
f,12,28,33,6
f,12,28,32,6
f,12,28,33,6
f,10,28,33,6
f,11,27,33,6
f,12,28,33,6
f,11,29,33,6
f,11,30,32,6
f,11,28,33,6
f,11,29,32,6
f,10,28,33,6
f,12,30,32,6
f,12,28,33,6
f,12,29,34,6
f,12,30,33,6
f,13,29,33,6
f,13,29,33,6
f,11,30,34,6
f,10,31,33,6
f,11,31,34,6
f,10,31,35,6
f,12,31,34,6
f,11,31,34,6
f,11,30,34,6
f,12,31,34,6
f,12,30,34,6
f,11,31,34,6
f,12,33,33,6
f,11,33,34,6
f,10,32,35,6
f,11,32,34,6
f,11,33,35,6
f,11,33,34,6
f,11,33,35,6
f,10,32,34,6
f,11,32,34,6
f,11,32,33,6
f,13,32,34,6
f,12,33,35,6
f,11,32,33,6
f,11,33,34,6
f,11,34,34,6
f,11,33,33,6
f,13,34,33,6
f,11,34,35,6
f,12,33,34,6
f,11,33,35,6
f,12,33,34,6
f,11,33,33,6
f,10,33,35,6
f,12,34,34,6
f,12,33,34,6
f,10,33,34,6
f,11,32,34,6
f,12,32,34,6
f,11,32,34,6
f,10,34,34,6
f,12,32,34,6
f,11,33,33,6
f,12,33,34,6
f,12,33,34,6
f,12,32,34,6
f,11,31,33,6
f,12,30,34,6
f,12,31,33,6
f,10,29,34,6
f,10,30,33,6
f,11,31,33,6
f,12,30,32,6
f,11,30,33,6
f,11,30,34,6
f,12,31,33,6
f,12,30,33,6
f,10,30,34,6
f,11,29,34,6
f,12,28,35,6
f,12,29,33,6
f,12,30,33,6
f,12,31,34,6
f,12,30,33,6
f,12,31,35,6
f,12,31,35,6
f,12,31,34,6
f,12,31,35,6
f,11,30,34,6
f,11,30,34,6
f,10,31,34,6
f,11,30,33,6
f,11,28,33,6
f,12,29,34,6
f,12,29,34,6
f,11,31,34,6
f,12,30,35,6
f,11,29,36,6
f,12,31,34,6
f,12,31,34,6
f,12,31,35,6
f,11,31,35,6
f,11,31,36,6
f,12,31,35,6
f,11,31,34,6
f,11,31,35,6
f,11,31,34,6
f,11,32,35,6
f,11,32,36,6
f,11,32,35,6
f,11,31,34,6
f,11,31,35,6
f,12,31,34,6
f,11,30,35,6
f,11,32,34,6
f,13,33,34,6
f,11,31,34,6
f,11,32,34,6
f,13,32,34,6
f,10,31,34,6
f,12,30,34,6
f,10,31,33,6
f,12,31,33,6
f,11,30,33,6
f,11,30,34,6
f,11,30,34,6
f,11,31,34,6
f,12,30,33,6
f,11,30,32,6
f,11,29,33,6
f,11,30,33,6
f,11,28,33,6
f,11,28,33,6
f,12,28,33,6
f,11,29,32,6
f,11,28,33,6
f,11,29,33,6
f,12,28,34,6
f,13,29,34,6
f,12,29,34,6
f,12,29,33,6
f,11,29,34,6
f,10,29,35,6
f,12,29,35,6
f,10,28,33,6
f,12,28,34,6
f,12,29,33,6
f,11,29,34,6
f,10,29,34,6
f,11,29,34,6
f,12,29,33,6
f,12,28,34,6
f,12,29,33,6
f,10,29,33,6
f,13,29,33,6
f,11,28,33,6
f,11,28,33,6
f,11,29,33,6
f,11,30,33,6
f,11,28,34,6
f,11,28,34,6
f,11,27,34,6
f,10,29,34,6
f,12,28,32,6
f,11,29,35,6
f,11,29,34,6
f,12,29,33,6
f,12,30,34,6
f,10,29,34,6
f,10,30,33,6
f,12,28,33,6
f,11,28,33,6
f,11,29,32,6
f,11,28,33,6
f,12,28,32,6
f,11,28,34,6
f,12,27,33,6
f,11,28,33,6
f,11,28,32,6
f,12,29,33,6
f,12,28,33,6
f,11,30,33,6
f,12,29,34,6
f,11,29,34,6
f,12,28,33,6
f,11,29,33,6
f,11,28,33,6
f,12,29,34,6
f,11,28,34,6
f,11,29,33,6
f,10,27,34,6
f,10,29,34,6
f,10,28,32,6
f,11,27,34,6
f,11,27,33,6
f,12,29,33,6
f,12,29,33,6
f,12,29,33,6
f,11,29,34,6
f,10,29,33,6
f,11,29,33,6
f,12,28,33,6
f,12,29,33,6
f,10,29,34,6
f,12,29,33,6
f,11,30,33,6
m,40,44,44,6
m,40,44,17,6
m,40,45,15,6
m,40,44,16,6
m,40,44,16,6
m,39,44,16,6
m,40,45,16,6
m,41,45,16,6
m,39,43,16,6
m,41,44,16,6
m,39,44,15,6
m,40,45,16,6
m,41,44,16,6
m,40,44,16,6
m,41,46,18,6
m,40,44,16,6
m,40,43,16,6
m,40,45,16,6
m,41,45,16,6
m,41,43,16,6
m,40,45,17,6
m,40,44,15,6
m,40,44,17,6
m,38,45,16,6
m,40,43,16,6
m,39,43,16,6
m,40,44,16,6
m,41,45,16,6
m,40,45,16,6
m,41,46,16,6
m,40,43,16,6
m,40,44,16,6
m,41,44,16,6
m,40,44,16,6
m,41,45,16,6
m,40,44,17,6
m,40,44,15,6
m,39,44,16,6
m,40,44,15,6
m,41,44,15,6
m,40,44,15,6
m,40,44,16,6
m,40,44,16,6
m,40,43,16,6
m,40,43,16,6
m,40,44,16,6
m,40,44,16,6
m,40,45,16,6
m,39,44,16,6
m,40,44,16,6
m,41,45,16,6
m,41,44,14,6
m,39,45,16,6
m,42,44,16,6
m,40,44,16,6
m,40,45,16,6
m,41,45,17,6
m,40,45,16,6
m,41,44,16,6
m,41,45,17,6
m,39,44,16,6
m,40,45,16,6
m,40,45,17,6
m,39,44,15,6
m,40,44,16,6
m,39,43,16,6
m,41,44,16,6
m,40,44,17,6
m,40,44,16,6
m,39,45,17,6
m,40,44,16,6
m,39,44,16,6
m,39,45,16,6
m,41,44,16,6
m,41,45,15,6
m,41,44,16,6
m,41,45,17,6
m,40,45,16,6
m,40,45,16,6
m,40,44,17,6
m,39,46,16,6
m,40,46,16,6
m,41,45,16,6
m,39,44,16,6
m,40,45,16,6
m,39,44,15,6
m,40,46,16,6
m,39,44,16,6
m,41,44,16,6
m,40,45,16,6
m,39,46,16,6
m,40,46,17,6
m,41,44,16,6
m,40,44,17,6
m,42,46,17,6
m,40,44,16,6
m,40,43,17,6
m,42,45,14,6
m,39,45,15,6
m,40,45,16,6
m,40,45,16,6
m,41,45,15,6
m,40,43,16,6
m,40,45,16,6
m,40,44,15,6
m,41,44,16,6
m,42,44,17,6
m,41,46,19,6
m,40,47,19,6
m,42,48,19,6
m,42,47,20,6
m,42,47,21,6
m,41,47,22,6
m,41,47,23,6
m,40,45,22,6
m,40,49,20,6
m,41,51,20,6
m,41,51,21,6
m,40,55,21,6
m,40,53,22,6
m,40,54,24,6
m,38,54,26,6
m,37,55,27,6
m,39,49,26,6
m,44,51,25,6
m,43,49,28,6
m,42,47,27,6
m,44,50,30,6
m,43,47,33,6
m,48,50,37,6
m,47,48,38,6
m,40,47,39,6
m,38,47,42,6
m,40,44,46,6
m,42,48,46,6
m,44,45,49,6
m,43,44,50,6
m,43,43,48,6
m,44,41,45,6
m,39,42,45,6
m,36,41,45,6
m,32,49,47,6
m,31,54,45,6
m,35,51,46,6
m,38,52,45,6
m,41,52,43,6
m,39,52,39,6
m,39,53,40,6
m,40,49,40,6
m,42,49,35,6
m,43,49,35,6
m,45,48,34,6
m,44,46,35,6
m,44,50,35,6
m,44,43,36,6
m,48,40,35,6
m,45,44,33,6
m,46,47,35,6
m,43,50,41,6
m,39,53,45,6
m,34,62,52,6
m,41,57,30,6
m,41,59,33,6
m,44,44,30,6
m,44,46,30,6
m,39,48,26,6
m,31,63,35,6
m,36,62,30,6
m,38,48,28,6
m,35,52,36,6
m,30,58,33,6
m,30,53,35,6
m,35,55,36,6
m,33,57,34,6
m,33,53,37,6
m,29,47,38,6
m,23,54,35,6
m,23,54,39,6
m,24,48,39,6
m,25,50,38,6
m,23,50,39,6
m,22,51,39,6
m,23,52,39,6
m,22,50,38,6
m,21,49,39,6
m,19,47,40,6
m,18,42,39,6
m,15,42,38,6
m,14,43,41,6
m,16,44,43,6
m,17,44,42,6
m,18,47,42,6
m,22,39,42,6
m,22,37,43,6
m,22,36,46,6
m,22,36,46,6
m,23,37,45,6
m,21,33,47,6
m,16,35,55,6
m,9,49,42,6
m,10,50,40,6
m,14,52,48,6
m,15,44,45,6
m,13,36,41,6
m,10,37,37,6
m,7,40,32,6
m,6,40,30,6
m,6,40,29,6
m,5,36,30,6
m,6,30,31,6
m,8,34,31,6
m,11,31,33,6
